j_offset	s_notes	s_isOnset	s_duration	s_measure	a_degree1	a_pcset	a_localKey
191.0	['C#2, C#3, C#4, C#6, E4, E6, F#4, G#4, G#5']	[False, False, False, True, False, True, True, True, True]	0.125	48			
191.125	['C#2, C#3, C#4, E6, F#4, G#4, G#5']	[False, False, False, False, False, False, False]	0.25	48			
191.25	['C#2, C#3, C#4, E6, F#4, G#4, G#5']	[False, False, False, False, False, False, False]	0.25	48			
191.375	['C#2, C#3, C#4, C#5, C#6, E6, G#4, G#5']	[False, False, False, True, True, True, True, True]	0.125	48			
191.5	['C#2, C#3, C#4, C#5, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	48			
191.625	['C#2, C#3, C#4, C#5, C#6, E4, E6, G#4, G#5']	[False, False, True, False, True, True, True, True, True]	0.125	48			
191.75	['C#2, C#3, C#4, C#5, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	48			
191.875	['C#2, C#3, C#4, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	48			
192.0	['C2, C4, C5, C6, D#4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, True, True, True, True, True, True, True, True, True]	0.125	49			
192.125	['C2, C4, C5, C6, D#4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False, False]	0.25	49			
192.25	['C2, C4, C5, C6, D#4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False, False]	0.25	49			
192.375	['C5, C6, C#4, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, True, True, False, False, False, False, False, True, True]	0.125	49			
192.5	['C5, C6, C#4, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.125	49			
192.625	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, True, False, False, False, True, True]	0.125	49			
192.75	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	49			
192.875	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	49			
193.0	['C5, C6, E4, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, False, False, False, False, False, True, True]	0.125	49			
193.125	['C5, C6, E4, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False, False]	0.125	49			
193.25	['C2, C5, C6, E4, D#4, D#5, D#6, F#4, F#6, G#1, G#2, G#4, G#5']	[True, False, True, True, False, False, False, False, True, True, False, False, True]	0.125	49			
193.375	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	49			
193.5	['C5, C6, E4, D#5, D#6, G#1, G#2, G#5']	[False, False, False, False, False, False, False, False]	0.125	49			
193.625	['C5, C6, E3, D#5, D#6, F#4, F#6, G#1, G#2, G#4, G#5']	[False, True, True, False, False, True, True, False, False, True, True]	0.125	49			
193.75	['C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	49			
193.875	['C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	49			
194.0	['C5, C6, D#2, D#6, F#6, G#1, G#2, G#4, G#5']	[True, True, True, False, True, False, False, True, True]	0.125	49			
194.125	['C5, C6, D#2, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	49			
194.25	['C5, C6, D#2, D#5, D#6, F#6, G#1, G#2, G#4, G#5']	[False, True, False, True, False, True, False, False, True, True]	0.125	49			
194.375	['D#2, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	49			
194.5	['D#2, D#5, G#1, G#2, G#4']	[False, False, False, False, False]	0.125	49			
194.625	['B4, B5, E2, E3, E5, E6, D#5, G#4, G#5']	[True, True, True, True, True, True, False, True, True]	0.125	49			
194.75	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.5	49			
194.875	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[False, True, False, False, False, True, True, True]	0.5	49			
195.0	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.5	49			
195.125	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.5	49			
195.25	['B4, B5, E2, E3, E6, G#4, G#5']	[True, True, False, False, True, True, True]	0.375	49			
195.375	['B4, B5, E2, E3, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.375	49			
195.5	['B4, B5, E2, E3, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.375	49			
195.625	['B4, B5, E2, E3, E6, F#4, G#4, G#5']	[False, True, False, False, True, True, True, True]	0.125	49			
195.75	['B4, B5, E2, E3, E6, F#4, G#5']	[False, False, True, False, False, False, False]	0.125	49			
195.875	['B4, B5, E2, E3, E6, F#4, G#4, G#5']	[False, True, True, False, True, False, True, True]	0.25	49			
196.0	['B4, B5, E2, E3, E6, F#4, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	50			
196.125	['B5, E2, E3, E6, F#4, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	50			
196.25	['B4, B5, E2, E3, E6, F#4, G#4, G#5']	[True, True, False, False, True, False, False, True]	0.125	50			
196.375	['B4, B5, E2, E3, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	50			
196.5	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, True, False, False, True, True, True, False, True]	0.125	50			
196.625	['B4, B5, E2, E3, E4, E5, E6, G#5']	[False, False, False, False, False, False, False, False]	0.125	50			
196.75	['B4, B5, E2, E3, E5, E6, G#5']	[False, False, False, False, False, False, False]	0.125	50			
196.875	['B5, E2, E3, E4, E5, E6, G#4, G#5']	[True, False, False, True, False, True, True, True]	0.125	50			
197.0	['B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	50			
197.125	['E4, E6, F#2, G#4, G#5']	[False, False, True, False, False]	0.125	50			
197.25	['B4, C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[True, True, True, True, False, True, True, True, True, True]	0.25	50			
197.375	['B4, C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, False, False, False, False, False, False, False, False, False]	0.25	50			
197.5	['B4, C5, C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5, G#4']	[False, True, False, True, False, False, False, False, True, False, True, True]	0.125	50			
197.625	['B4, C5, C#5, C#6, F#1, F#2, F#5, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False, False, False]	0.125	50			
197.75	['C5, C#5, C#6, F#1, F#2, F#5, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.125	50			
197.875	['C#5, C#6, E5, F#1, F#2, F#6, A4, A5']	[True, True, True, False, False, True, True, True]	0.25	50			
198.0	['C#5, C#6, E5, F#1, F#2, F#6, A4, A5']	[False, False, False, True, False, False, False, False]	0.25	50			
198.125	['C5, C#6, E5, D#5, F#1, F#2, F#6, A4, A5, G#4']	[True, True, False, True, True, False, True, False, True, True]	0.125	50			
198.25	['C5, C#6, D#5, F#1, F#2, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.125	50			
198.375	['C5, C#6, D#5, F#1, F#2, F#6, A5, G#4']	[False, False, False, False, False, False, False, False]	0.125	50			
198.5	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, True, True, True, True, True, True, True]	0.25	50			
198.625	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.25	50			
198.75	['C5, C6, C#3, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, True, True, False, False, False, False, True, False, False]	0.25	50			
198.875	['C5, C6, C#3, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, False, False, False, False, False, False, False, True, True]	0.25	50			
199.0	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.125	50			
199.125	['C5, C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[True, True, False, False, True, True, False, True, True, True]	0.375	50			
199.25	['C5, C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.375	50			
199.375	['C5, C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.375	50			
199.5	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, False, False, True, True, True]	0.125	50			
199.625	['C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False]	0.125	50			
199.75	['C#2, C#3, C#4, C#5, C#6, E5, E6, D#5, G#1, G#2, G#4, G#5']	[True, True, True, True, True, True, True, False, False, False, True, True]	0.125	50			
199.875	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	50			
200.0	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	51			
200.125	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, True, False, True, True, False, True, False, True]	0.125	51			
200.25	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	51			
200.375	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, True, False, True, True, False, False, True, True]	0.25	51			
200.5	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, True, False, False]	0.25	51			
200.625	['C#2, C#3, C#4, C#5, C#6, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	51			
200.75	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[False, False, True, True, True, True, False, True]	0.25	51			
200.875	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	51			
201.0	['C#2, C#3, C#4, C#6, E6, G#4, G#5']	[True, False, False, False, False, False, False]	0.125	51			
201.125	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[True, False, True, True, True, True, False, True]	0.125	51			
201.25	['C#2, C#3, E4, E6, G#5']	[False, False, False, False, False]	0.125	51			
201.375	['C#2, C#3, C#4, C#6, E4, E6, F#4, G#4, G#5']	[False, False, True, True, True, True, True, True, True]	0.125	51			
201.5	['C#2, C#3, C#4, E6, F#4, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	51			
201.625	['C#2, C#3, E6, F#4, G#4, G#5']	[False, False, False, False, False, False]	0.125	51			
201.75	['C#2, C#3, C#4, C#5, C#6, E4, E6, G#4, G#5']	[False, False, True, True, True, True, True, True, True]	0.125	51			
201.875	['C#2, C#3, C#5, E6, G#4, G#5']	[False, False, False, False, False, False]	0.125	51			
202.0	['C4, C#2, C#3, C#5, C#6, E6, D#4, G#4, G#5']	[True, False, False, False, True, True, True, True, True]	0.125	51			
202.125	['C4, C#2, C#3, C#5, E6, D#4, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	51			
202.25	['C4, C#2, C#3, E6, D#4, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	51			
202.375	['C2, C5, C6, C#4, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, True, True, True, True, True, True, True, True, True]	0.125	51			
202.5	['C2, C5, C6, C#4, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False, False]	0.125	51			
202.625	['C2, C5, C6, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	51			
202.75	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, True, False, False, False, True, True]	0.125	51			
202.875	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.125	51			
203.0	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, False, False, False, False, False, False, False, True, True]	0.125	51			
203.125	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	51			
203.25	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	51			
203.375	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, False, False, False, True, True]	0.125	51			
203.5	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	51			
203.625	['C2, C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, False, True, True, False, False, True, False, False, True, True]	0.125	51			
203.75	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	51			
203.875	['C5, C6, E4, D#5, D#6, G#1, G#2, G#5']	[False, False, False, False, False, False, False, False]	0.125	51			
204.0	['C5, C6, E3, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, True, True, False, False, True, False, False, True, True, True]	0.125	52			
204.125	['C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	52			
204.25	['C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, True, False, False, False]	0.125	52			
204.375	['B1, C5, C6, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, False, False, False, True, True, True]	0.125	52			
204.5	['B1, C5, C6, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	52			
204.625	['B1, C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, True, True, True, False, False, False, True, True, True]	0.125	52			
204.75	['B1, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	52			
204.875	['B1, E4, D#5, G#1, G#2, G#4']	[True, False, False, False, False, False]	0.125	52			
205.0	['B4, B5, E2, E3, E4, E5, E6, D#5, G#4, G#5']	[True, True, True, True, False, True, True, False, True, True]	0.125	52			
205.125	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.5	52			
205.25	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, True, False, False, False, False, True, False, True]	0.5	52			
205.375	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.5	52			
205.5	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.5	52			
205.625	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[True, True, False, False, False, True, False, True]	0.375	52			
205.75	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.375	52			
205.875	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.375	52			
206.0	['B4, B5, E2, E3, E4, E6, F#4, G#5']	[False, True, False, False, False, True, True, True]	0.125	52			
206.125	['B4, B5, E2, E3, E4, E6, G#5']	[False, False, True, False, True, False, False]	0.125	52			
206.25	['B4, B5, E2, E3, E6, F#4, G#5']	[False, True, True, False, True, True, True]	0.125	52			
206.375	['B4, B5, E2, E3, E4, E6, F#4, G#5']	[False, False, False, False, True, False, False, False]	0.125	52			
206.5	['B5, E2, E3, E4, E6, G#5']	[False, False, False, False, False, False]	0.125	52			
206.625	['B4, B5, E2, E3, E4, E6, G#5']	[True, True, False, False, False, True, True]	0.25	52			
206.75	['B4, B5, E2, E3, E4, E6, G#5']	[False, False, False, False, False, False, False]	0.25	52			
206.875	['B4, B5, E2, E3, E4, E5, E6, G#5']	[False, True, False, False, False, True, True, True]	0.25	52			
207.0	['B4, B5, E2, E3, E4, E5, E6, G#5']	[False, False, False, False, False, False, False, False]	0.25	52			
207.125	['B4, B5, E2, E3, E5, E6, G#5']	[False, False, False, False, False, False, False]	0.125	52			
207.25	['B5, E2, E3, E5, E6, G#5']	[True, False, False, False, True, True]	0.125	52			
207.375	['B5, E2, E3, E6, G#5']	[False, False, False, False, False]	0.125	52			
207.5	['E6, G#5']	[False, False]	0.125	52			
207.625	['E1, F#4, A4']	[True, True, True]	0.125	52			
207.75	['E1']	[False]	0.125	52			
207.875	['E1, F#4, A4']	[False, True, True]	0.25	52			
208.0	['E1, F#4, A4']	[False, False, False]	0.25	53			
208.125	['F#4, A4']	[False, False]	0.125	53			
208.25	['E4, F#4, G#4']	[True, True, True]	0.25	53			
208.375	['E4, F#4, G#4']	[False, False, False]	0.25	53			
208.5	['F#4, A4']	[True, True]	0.375	53			
208.625	['F#4, A4']	[False, False]	0.375	53			
208.75	['F#4, A4']	[False, False]	0.375	53			
208.875	['E4, G#3, G#4']	[True, True, True]	0.375	53			
209.0	['E4, G#3, G#4']	[False, False, False]	0.375	53			
209.125	['E4, G#3, G#4']	[False, False, False]	0.375	53			
209.25	['C#4, E3, E4, D#5, A4']	[True, True, True, True, True]	0.25	53			
209.375	['C#4, E3, E4, D#5, A4']	[False, False, False, False, False]	0.25	53			
209.5	['C#3, C#4, D#5, G#3, G#4']	[True, True, False, True, True]	0.375	53			
209.625	['C#3, C#4, D#5, G#3, G#4']	[False, False, False, False, False]	0.375	53			
209.75	['C#3, C#4, D#5, G#3, G#4']	[False, False, False, False, False]	0.375	53			
209.875	['D#5, G#3, G#4']	[False, False, False]	0.25	53			
210.0	['D#5, G#3, G#4']	[False, False, False]	0.25	53			
210.125	['C#4, C#6, D#5']	[True, True, False]	0.25	53			
210.25	['C#4, C#6, D#5']	[False, False, False]	0.25	53			
210.375	['C#4, C#6']	[False, False]	0.875	53			
210.5	['C#4, C#6']	[False, False]	0.875	53			
210.625	['C#4, C#6']	[False, False]	0.875	53			
210.75	['C#4, C#6']	[False, False]	0.875	53			
210.875	['C#4, C#6']	[False, False]	0.875	53			
211.0	['C#4, C#6']	[False, False]	0.875	53			
211.125	['C#4, C#6']	[False, False]	0.875	53			
